n c3 c4 c5 c6 c7 c8 minimum
7 1 0 6 3 4 1 153
7 1 0 6 3 4 2 145
7 1 0 6 3 4 3 137
7 1 0 6 3 5 0 161
7 1 0 6 3 5 1 153
7 1 0 6 3 5 2 145
7 1 0 6 3 5 3 137
7 1 0 6 3 6 0 145
7 1 0 6 3 6 1 137
7 1 0 6 3 6 2 129
7 1 0 6 3 6 3 121
7 1 0 6 4 0 0 185
7 1 0 6 4 0 1 178
7 1 0 6 4 0 2 169
7 1 0 6 4 0 3 161
7 1 0 6 4 1 0 185
7 1 0 6 4 1 1 178
7 1 0 6 4 1 2 169
7 1 0 6 4 1 3 161
7 1 0 6 4 2 0 169
7 1 0 6 4 2 1 161
7 1 0 6 4 2 2 153
7 1 0 6 4 2 3 145
7 1 0 6 4 3 0 169
7 1 0 6 4 3 1 161
7 1 0 6 4 3 2 153
7 1 0 6 4 3 3 145
7 1 0 6 4 4 0 153
7 1 0 6 4 4 1 145
7 1 0 6 4 4 2 137
7 1 0 6 4 4 3 129
7 1 0 6 4 5 0 153
7 1 0 6 4 5 1 145
7 1 0 6 4 5 2 137
7 1 0 6 4 5 3 129
7 1 0 6 4 6 0 137
7 1 0 6 4 6 1 129
7 1 0 6 4 6 2 121
7 1 0 6 4 6 3 113
7 1 0 6 5 0 0 178
7 1 0 6 5 0 1 169
7 1 0 6 5 0 2 161
7 1 0 6 5 0 3 153
7 1 0 6 5 1 0 178
7 1 0 6 5 1 1 169
7 1 0 6 5 1 2 161
7 1 0 6 5 1 3 153
7 1 0 6 5 2 0 161
7 1 0 6 5 2 1 153
7 1 0 6 5 2 2 145
7 1 0 6 5 2 3 137
7 1 0 6 5 3 0 161
7 1 0 6 5 3 1 153
7 1 0 6 5 3 2 145
7 1 0 6 5 3 3 137
7 1 0 6 5 4 0 145
7 1 0 6 5 4 1 137
7 1 0 6 5 4 2 129
7 1 0 6 5 4 3 121
7 1 0 6 5 5 0 145
7 1 0 6 5 5 1 137
7 1 0 6 5 5 2 129
7 1 0 6 5 5 3 121
7 1 0 6 5 6 0 129
7 1 0 6 5 6 1 121
7 1 0 6 5 6 2 113
7 1 0 6 5 6 3 105
7 2 0 0 0 0 0 275
7 2 0 0 0 0 1 264
7 2 0 0 0 0 2 253
7 2 0 0 0 0 3 242
7 2 0 0 0 1 0 275
7 2 0 0 0 1 1 264
7 2 0 0 0 1 2 253
7 2 0 0 0 1 3 242
7 2 0 0 0 2 0 257
7 2 0 0 0 2 1 246
7 2 0 0 0 2 2 235
7 2 0 0 0 2 3 224
7 2 0 0 0 3 0 257
7 2 0 0 0 3 1 246
7 2 0 0 0 3 2 235
7 2 0 0 0 3 3 224
7 2 0 0 0 4 0 239
7 2 0 0 0 4 1 228
7 2 0 0 0 4 2 217
7 2 0 0 0 4 3 206
7 2 0 0 0 5 0 239
7 2 0 0 0 5 1 228
7 2 0 0 0 5 2 217
7 2 0 0 0 5 3 206
7 2 0 0 0 6 0 221
7 2 0 0 0 6 1 210
7 2 0 0 0 6 2 199
7 2 0 0 0 6 3 188
7 2 0 0 1 0 0 264
7 2 0 0 1 0 1 253
7 2 0 0 1 0 2 242
7 2 0 0 1 0 3 231
7 2 0 0 1 1 0 264
7 2 0 0 1 1 1 253
7 2 0 0 1 1 2 242
7 2 0 0 1 1 3 231
7 2 0 0 1 2 0 246
7 2 0 0 1 2 1 235
7 2 0 0 1 2 2 224
7 2 0 0 1 2 3 213
7 2 0 0 1 3 0 246
7 2 0 0 1 3 1 235
7 2 0 0 1 3 2 224
7 2 0 0 1 3 3 213
7 2 0 0 1 4 0 228
7 2 0 0 1 4 1 217
7 2 0 0 1 4 2 206
7 2 0 0 1 4 3 195
7 2 0 0 1 5 0 228
7 2 0 0 1 5 1 217
7 2 0 0 1 5 2 206
7 2 0 0 1 5 3 195
7 2 0 0 1 6 0 210
7 2 0 0 1 6 1 199
7 2 0 0 1 6 2 188
7 2 0 0 1 6 3 178
7 2 0 0 2 0 0 253
7 2 0 0 2 0 1 242
7 2 0 0 2 0 2 231
7 2 0 0 2 0 3 220
7 2 0 0 2 1 0 253
7 2 0 0 2 1 1 242
7 2 0 0 2 1 2 231
7 2 0 0 2 1 3 220
7 2 0 0 2 2 0 235
7 2 0 0 2 2 1 224
7 2 0 0 2 2 2 213
7 2 0 0 2 2 3 202
7 2 0 0 2 3 0 235
7 2 0 0 2 3 1 224
7 2 0 0 2 3 2 213
7 2 0 0 2 3 3 202
7 2 0 0 2 4 0 217
7 2 0 0 2 4 1 206
7 2 0 0 2 4 2 195
7 2 0 0 2 4 3 185
7 2 0 0 2 5 0 217
7 2 0 0 2 5 1 206
7 2 0 0 2 5 2 195
7 2 0 0 2 5 3 185
7 2 0 0 2 6 0 199
7 2 0 0 2 6 1 188
7 2 0 0 2 6 2 178
7 2 0 0 2 6 3 169
7 2 0 0 3 0 0 242
7 2 0 0 3 0 1 231
7 2 0 0 3 0 2 220
7 2 0 0 3 0 3 209
7 2 0 0 3 1 0 242
7 2 0 0 3 1 1 231
7 2 0 0 3 1 2 220
7 2 0 0 3 1 3 209
7 2 0 0 3 2 0 224
7 2 0 0 3 2 1 213
7 2 0 0 3 2 2 202
7 2 0 0 3 2 3 193
7 2 0 0 3 3 0 224
7 2 0 0 3 3 1 213
7 2 0 0 3 3 2 202
7 2 0 0 3 3 3 193
7 2 0 0 3 4 0 206
7 2 0 0 3 4 1 195
7 2 0 0 3 4 2 185
7 2 0 0 3 4 3 177
7 2 0 0 3 5 0 206
7 2 0 0 3 5 1 195
7 2 0 0 3 5 2 185
7 2 0 0 3 5 3 177
7 2 0 0 3 6 0 188
7 2 0 0 3 6 1 178
7 2 0 0 3 6 2 169
7 2 0 0 3 6 3 161
7 2 0 0 4 0 0 231
7 2 0 0 4 0 1 220
7 2 0 0 4 0 2 209
7 2 0 0 4 0 3 202
7 2 0 0 4 1 0 231
7 2 0 0 4 1 1 220
7 2 0 0 4 1 2 209
7 2 0 0 4 1 3 202
7 2 0 0 4 2 0 213
7 2 0 0 4 2 1 202
7 2 0 0 4 2 2 193
7 2 0 0 4 2 3 185
7 2 0 0 4 3 0 213
7 2 0 0 4 3 1 202
7 2 0 0 4 3 2 193
7 2 0 0 4 3 3 185
7 2 0 0 4 4 0 195
7 2 0 0 4 4 1 185
7 2 0 0 4 4 2 177
7 2 0 0 4 4 3 169
7 2 0 0 4 5 0 195
7 2 0 0 4 5 1 185
7 2 0 0 4 5 2 177
7 2 0 0 4 5 3 169
7 2 0 0 4 6 0 178
7 2 0 0 4 6 1 169
7 2 0 0 4 6 2 161
7 2 0 0 4 6 3 153
7 2 0 0 5 0 0 220
7 2 0 0 5 0 1 209
7 2 0 0 5 0 2 202
7 2 0 0 5 0 3 193
7 2 0 0 5 1 0 220
7 2 0 0 5 1 1 209
7 2 0 0 5 1 2 202
7 2 0 0 5 1 3 193
7 2 0 0 5 2 0 202
7 2 0 0 5 2 1 193
7 2 0 0 5 2 2 185
7 2 0 0 5 2 3 177
7 2 0 0 5 3 0 202
7 2 0 0 5 3 1 193
7 2 0 0 5 3 2 185
7 2 0 0 5 3 3 177
7 2 0 0 5 4 0 185
7 2 0 0 5 4 1 177
7 2 0 0 5 4 2 169
7 2 0 0 5 4 3 161
7 2 0 0 5 5 0 185
7 2 0 0 5 5 1 177
7 2 0 0 5 5 2 169
7 2 0 0 5 5 3 161
7 2 0 0 5 6 0 169
7 2 0 0 5 6 1 161
7 2 0 0 5 6 2 153
7 2 0 0 5 6 3 145
7 2 0 1 0 0 0 275
7 2 0 1 0 0 1 264
7 2 0 1 0 0 2 253
7 2 0 1 0 0 3 242
7 2 0 1 0 1 0 275
7 2 0 1 0 1 1 264
7 2 0 1 0 1 2 253
7 2 0 1 0 1 3 242
7 2 0 1 0 2 0 257
7 2 0 1 0 2 1 246
7 2 0 1 0 2 2 235
7 2 0 1 0 2 3 224
7 2 0 1 0 3 0 257
7 2 0 1 0 3 1 246
7 2 0 1 0 3 2 235
7 2 0 1 0 3 3 224
7 2 0 1 0 4 0 239
7 2 0 1 0 4 1 228
7 2 0 1 0 4 2 217
7 2 0 1 0 4 3 206
7 2 0 1 0 5 0 239
7 2 0 1 0 5 1 228
7 2 0 1 0 5 2 217
7 2 0 1 0 5 3 206
7 2 0 1 0 6 0 221
7 2 0 1 0 6 1 210
7 2 0 1 0 6 2 199
7 2 0 1 0 6 3 188
7 2 0 1 1 0 0 264
7 2 0 1 1 0 1 253
7 2 0 1 1 0 2 242
7 2 0 1 1 0 3 231
7 2 0 1 1 1 0 264
7 2 0 1 1 1 1 253
7 2 0 1 1 1 2 242
7 2 0 1 1 1 3 231
7 2 0 1 1 2 0 246
7 2 0 1 1 2 1 235
7 2 0 1 1 2 2 224
7 2 0 1 1 2 3 213
7 2 0 1 1 3 0 246
7 2 0 1 1 3 1 235
7 2 0 1 1 3 2 224
7 2 0 1 1 3 3 213
7 2 0 1 1 4 0 228
7 2 0 1 1 4 1 217
7 2 0 1 1 4 2 206
7 2 0 1 1 4 3 195
7 2 0 1 1 5 0 228
7 2 0 1 1 5 1 217
7 2 0 1 1 5 2 206
7 2 0 1 1 5 3 195
7 2 0 1 1 6 0 210
7 2 0 1 1 6 1 199
7 2 0 1 1 6 2 188
7 2 0 1 1 6 3 178
7 2 0 1 2 0 0 253
7 2 0 1 2 0 1 242
7 2 0 1 2 0 2 231
7 2 0 1 2 0 3 220
7 2 0 1 2 1 0 253
7 2 0 1 2 1 1 242
7 2 0 1 2 1 2 231
7 2 0 1 2 1 3 220
7 2 0 1 2 2 0 235
7 2 0 1 2 2 1 224
7 2 0 1 2 2 2 213
7 2 0 1 2 2 3 202
7 2 0 1 2 3 0 235
7 2 0 1 2 3 1 224
7 2 0 1 2 3 2 213
7 2 0 1 2 3 3 202
7 2 0 1 2 4 0 217
7 2 0 1 2 4 1 206
7 2 0 1 2 4 2 195
7 2 0 1 2 4 3 185
7 2 0 1 2 5 0 217
7 2 0 1 2 5 1 206
7 2 0 1 2 5 2 195
7 2 0 1 2 5 3 185
7 2 0 1 2 6 0 199
7 2 0 1 2 6 1 188
7 2 0 1 2 6 2 178
7 2 0 1 2 6 3 169
7 2 0 1 3 0 0 242
7 2 0 1 3 0 1 231
7 2 0 1 3 0 2 220
7 2 0 1 3 0 3 209
7 2 0 1 3 1 0 242
7 2 0 1 3 1 1 231
7 2 0 1 3 1 2 220
7 2 0 1 3 1 3 209
7 2 0 1 3 2 0 224
7 2 0 1 3 2 1 213
7 2 0 1 3 2 2 202
7 2 0 1 3 2 3 193
7 2 0 1 3 3 0 224
7 2 0 1 3 3 1 213
7 2 0 1 3 3 2 202
7 2 0 1 3 3 3 193
7 2 0 1 3 4 0 206
7 2 0 1 3 4 1 195
7 2 0 1 3 4 2 185
7 2 0 1 3 4 3 177
7 2 0 1 3 5 0 206
7 2 0 1 3 5 1 195
7 2 0 1 3 5 2 185
7 2 0 1 3 5 3 177
7 2 0 1 3 6 0 188
7 2 0 1 3 6 1 178
7 2 0 1 3 6 2 169
7 2 0 1 3 6 3 161
7 2 0 1 4 0 0 231
7 2 0 1 4 0 1 220
7 2 0 1 4 0 2 209
7 2 0 1 4 0 3 202
7 2 0 1 4 1 0 231
7 2 0 1 4 1 1 220
7 2 0 1 4 1 2 209
7 2 0 1 4 1 3 202
7 2 0 1 4 2 0 213
7 2 0 1 4 2 1 202
7 2 0 1 4 2 2 193
7 2 0 1 4 2 3 185
7 2 0 1 4 3 0 213
7 2 0 1 4 3 1 202
7 2 0 1 4 3 2 193
7 2 0 1 4 3 3 185
7 2 0 1 4 4 0 195
7 2 0 1 4 4 1 185
7 2 0 1 4 4 2 177
7 2 0 1 4 4 3 169
7 2 0 1 4 5 0 195
7 2 0 1 4 5 1 185
7 2 0 1 4 5 2 177
7 2 0 1 4 5 3 169
7 2 0 1 4 6 0 178
7 2 0 1 4 6 1 169
7 2 0 1 4 6 2 161
7 2 0 1 4 6 3 153
7 2 0 1 5 0 0 220
7 2 0 1 5 0 1 209
7 2 0 1 5 0 2 202
7 2 0 1 5 0 3 193
7 2 0 1 5 1 0 220
7 2 0 1 5 1 1 209
7 2 0 1 5 1 2 202
7 2 0 1 5 1 3 193
7 2 0 1 5 2 0 202
7 2 0 1 5 2 1 193
7 2 0 1 5 2 2 185
7 2 0 1 5 2 3 177
7 2 0 1 5 3 0 202
7 2 0 1 5 3 1 193
7 2 0 1 5 3 2 185
7 2 0 1 5 3 3 177
7 2 0 1 5 4 0 185
7 2 0 1 5 4 1 177
7 2 0 1 5 4 2 169
7 2 0 1 5 4 3 161
7 2 0 1 5 5 0 185
7 2 0 1 5 5 1 177
7 2 0 1 5 5 2 169
7 2 0 1 5 5 3 161
7 2 0 1 5 6 0 169
7 2 0 1 5 6 1 161
7 2 0 1 5 6 2 153
7 2 0 1 5 6 3 145
7 2 0 2 0 0 0 251
7 2 0 2 0 0 1 240
7 2 0 2 0 0 2 229
7 2 0 2 0 0 3 218
7 2 0 2 0 1 0 251
7 2 0 2 0 1 1 240
7 2 0 2 0 1 2 229
7 2 0 2 0 1 3 218
7 2 0 2 0 2 0 233
7 2 0 2 0 2 1 222
7 2 0 2 0 2 2 211
7 2 0 2 0 2 3 200
7 2 0 2 0 3 0 233
7 2 0 2 0 3 1 222
7 2 0 2 0 3 2 211
7 2 0 2 0 3 3 200
7 2 0 2 0 4 0 215
7 2 0 2 0 4 1 204
7 2 0 2 0 4 2 193
7 2 0 2 0 4 3 182
7 2 0 2 0 5 0 215
7 2 0 2 0 5 1 204
7 2 0 2 0 5 2 193
7 2 0 2 0 5 3 182
7 2 0 2 0 6 0 197
7 2 0 2 0 6 1 186
7 2 0 2 0 6 2 175
7 2 0 2 0 6 3 165
7 2 0 2 1 0 0 240
7 2 0 2 1 0 1 229
7 2 0 2 1 0 2 218
7 2 0 2 1 0 3 207
7 2 0 2 1 1 0 240
7 2 0 2 1 1 1 229
7 2 0 2 1 1 2 218
7 2 0 2 1 1 3 207
7 2 0 2 1 2 0 222
7 2 0 2 1 2 1 211
7 2 0 2 1 2 2 200
7 2 0 2 1 2 3 189
7 2 0 2 1 3 0 222
7 2 0 2 1 3 1 211
7 2 0 2 1 3 2 200
7 2 0 2 1 3 3 189
7 2 0 2 1 4 0 204
7 2 0 2 1 4 1 193
7 2 0 2 1 4 2 182
7 2 0 2 1 4 3 172
7 2 0 2 1 5 0 204
7 2 0 2 1 5 1 193
7 2 0 2 1 5 2 182
7 2 0 2 1 5 3 172
7 2 0 2 1 6 0 186
7 2 0 2 1 6 1 175
7 2 0 2 1 6 2 165
7 2 0 2 1 6 3 156
7 2 0 2 2 0 0 229
7 2 0 2 2 0 1 218
7 2 0 2 2 0 2 207
7 2 0 2 2 0 3 196
7 2 0 2 2 1 0 229
7 2 0 2 2 1 1 218
7 2 0 2 2 1 2 207
7 2 0 2 2 1 3 196
7 2 0 2 2 2 0 211
7 2 0 2 2 2 1 200
7 2 0 2 2 2 2 189
7 2 0 2 2 2 3 180
7 2 0 2 2 3 0 211
7 2 0 2 2 3 1 200
7 2 0 2 2 3 2 189
7 2 0 2 2 3 3 180
7 2 0 2 2 4 0 193
7 2 0 2 2 4 1 182
7 2 0 2 2 4 2 172
7 2 0 2 2 4 3 164
7 2 0 2 2 5 0 193
7 2 0 2 2 5 1 182
7 2 0 2 2 5 2 172
7 2 0 2 2 5 3 164
7 2 0 2 2 6 0 175
7 2 0 2 2 6 1 165
7 2 0 2 2 6 2 156
7 2 0 2 2 6 3 148
7 2 0 2 3 0 0 218
7 2 0 2 3 0 1 207
7 2 0 2 3 0 2 196
7 2 0 2 3 0 3 189
7 2 0 2 3 1 0 218
7 2 0 2 3 1 1 207
7 2 0 2 3 1 2 196
7 2 0 2 3 1 3 189
7 2 0 2 3 2 0 200
7 2 0 2 3 2 1 189
7 2 0 2 3 2 2 180
7 2 0 2 3 2 3 172
7 2 0 2 3 3 0 200
7 2 0 2 3 3 1 189
7 2 0 2 3 3 2 180
7 2 0 2 3 3 3 172
7 2 0 2 3 4 0 182
7 2 0 2 3 4 1 172
7 2 0 2 3 4 2 164
7 2 0 2 3 4 3 156
7 2 0 2 3 5 0 182
7 2 0 2 3 5 1 172
7 2 0 2 3 5 2 164
7 2 0 2 3 5 3 156
7 2 0 2 3 6 0 165
7 2 0 2 3 6 1 156
7 2 0 2 3 6 2 148
7 2 0 2 3 6 3 140
7 2 0 2 4 0 0 207
7 2 0 2 4 0 1 196
7 2 0 2 4 0 2 189
7 2 0 2 4 0 3 180
7 2 0 2 4 1 0 207
7 2 0 2 4 1 1 196
7 2 0 2 4 1 2 189
7 2 0 2 4 1 3 180
7 2 0 2 4 2 0 189
7 2 0 2 4 2 1 180
7 2 0 2 4 2 2 172
7 2 0 2 4 2 3 164
7 2 0 2 4 3 0 189
7 2 0 2 4 3 1 180
7 2 0 2 4 3 2 172
7 2 0 2 4 3 3 164
7 2 0 2 4 4 0 172
7 2 0 2 4 4 1 164
7 2 0 2 4 4 2 156
7 2 0 2 4 4 3 148
7 2 0 2 4 5 0 172
7 2 0 2 4 5 1 164
7 2 0 2 4 5 2 156
7 2 0 2 4 5 3 148
7 2 0 2 4 6 0 156
7 2 0 2 4 6 1 148
7 2 0 2 4 6 2 140
7 2 0 2 4 6 3 132
7 2 0 2 5 0 0 196
7 2 0 2 5 0 1 189
7 2 0 2 5 0 2 180
7 2 0 2 5 0 3 172
7 2 0 2 5 1 0 196
7 2 0 2 5 1 1 189
7 2 0 2 5 1 2 180
7 2 0 2 5 1 3 172
7 2 0 2 5 2 0 180
7 2 0 2 5 2 1 172
7 2 0 2 5 2 2 164
7 2 0 2 5 2 3 156
7 2 0 2 5 3 0 180
7 2 0 2 5 3 1 172
7 2 0 2 5 3 2 164
7 2 0 2 5 3 3 156
7 2 0 2 5 4 0 164
7 2 0 2 5 4 1 156
7 2 0 2 5 4 2 148
7 2 0 2 5 4 3 140
7 2 0 2 5 5 0 164
7 2 0 2 5 5 1 156
7 2 0 2 5 5 2 148
7 2 0 2 5 5 3 140
7 2 0 2 5 6 0 148
7 2 0 2 5 6 1 140
7 2 0 2 5 6 2 132
7 2 0 2 5 6 3 124
7 2 0 3 0 0 0 251
7 2 0 3 0 0 1 240
7 2 0 3 0 0 2 229
7 2 0 3 0 0 3 218
7 2 0 3 0 1 0 251
7 2 0 3 0 1 1 240
7 2 0 3 0 1 2 229
7 2 0 3 0 1 3 218
7 2 0 3 0 2 0 233
7 2 0 3 0 2 1 222
7 2 0 3 0 2 2 211
7 2 0 3 0 2 3 200
7 2 0 3 0 3 0 233
7 2 0 3 0 3 1 222
7 2 0 3 0 3 2 211
7 2 0 3 0 3 3 200
7 2 0 3 0 4 0 215
7 2 0 3 0 4 1 204
7 2 0 3 0 4 2 193
7 2 0 3 0 4 3 182
7 2 0 3 0 5 0 215
7 2 0 3 0 5 1 204
7 2 0 3 0 5 2 193
7 2 0 3 0 5 3 182
7 2 0 3 0 6 0 197
7 2 0 3 0 6 1 186
7 2 0 3 0 6 2 175
7 2 0 3 0 6 3 165
7 2 0 3 1 0 0 240
7 2 0 3 1 0 1 229
7 2 0 3 1 0 2 218
7 2 0 3 1 0 3 207
7 2 0 3 1 1 0 240
7 2 0 3 1 1 1 229
7 2 0 3 1 1 2 218
7 2 0 3 1 1 3 207
7 2 0 3 1 2 0 222
7 2 0 3 1 2 1 211
7 2 0 3 1 2 2 200
7 2 0 3 1 2 3 189
7 2 0 3 1 3 0 222
7 2 0 3 1 3 1 211
7 2 0 3 1 3 2 200
7 2 0 3 1 3 3 189
7 2 0 3 1 4 0 204
7 2 0 3 1 4 1 193
7 2 0 3 1 4 2 182
7 2 0 3 1 4 3 172
7 2 0 3 1 5 0 204
7 2 0 3 1 5 1 193
7 2 0 3 1 5 2 182
7 2 0 3 1 5 3 172
7 2 0 3 1 6 0 186
7 2 0 3 1 6 1 175
7 2 0 3 1 6 2 165
7 2 0 3 1 6 3 156
7 2 0 3 2 0 0 229
7 2 0 3 2 0 1 218
7 2 0 3 2 0 2 207
7 2 0 3 2 0 3 196
7 2 0 3 2 1 0 229
7 2 0 3 2 1 1 218
7 2 0 3 2 1 2 207
7 2 0 3 2 1 3 196
7 2 0 3 2 2 0 211
7 2 0 3 2 2 1 200
7 2 0 3 2 2 2 189
7 2 0 3 2 2 3 180
7 2 0 3 2 3 0 211
7 2 0 3 2 3 1 200
7 2 0 3 2 3 2 189
7 2 0 3 2 3 3 180
7 2 0 3 2 4 0 193
7 2 0 3 2 4 1 182
7 2 0 3 2 4 2 172
7 2 0 3 2 4 3 164
7 2 0 3 2 5 0 193
7 2 0 3 2 5 1 182
7 2 0 3 2 5 2 172
7 2 0 3 2 5 3 164
7 2 0 3 2 6 0 175
7 2 0 3 2 6 1 165
7 2 0 3 2 6 2 156
7 2 0 3 2 6 3 148
7 2 0 3 3 0 0 218
7 2 0 3 3 0 1 207
7 2 0 3 3 0 2 196
7 2 0 3 3 0 3 189
7 2 0 3 3 1 0 218
7 2 0 3 3 1 1 207
7 2 0 3 3 1 2 196
7 2 0 3 3 1 3 189
7 2 0 3 3 2 0 200
7 2 0 3 3 2 1 189
7 2 0 3 3 2 2 180
7 2 0 3 3 2 3 172
7 2 0 3 3 3 0 200
7 2 0 3 3 3 1 189
7 2 0 3 3 3 2 180
7 2 0 3 3 3 3 172
7 2 0 3 3 4 0 182
7 2 0 3 3 4 1 172
7 2 0 3 3 4 2 164
7 2 0 3 3 4 3 156
7 2 0 3 3 5 0 182
7 2 0 3 3 5 1 172
7 2 0 3 3 5 2 164
7 2 0 3 3 5 3 156
7 2 0 3 3 6 0 165
7 2 0 3 3 6 1 156
7 2 0 3 3 6 2 148
7 2 0 3 3 6 3 140
7 2 0 3 4 0 0 207
7 2 0 3 4 0 1 196
7 2 0 3 4 0 2 189
7 2 0 3 4 0 3 180
7 2 0 3 4 1 0 207
7 2 0 3 4 1 1 196
7 2 0 3 4 1 2 189
7 2 0 3 4 1 3 180
7 2 0 3 4 2 0 189
7 2 0 3 4 2 1 180
7 2 0 3 4 2 2 172
7 2 0 3 4 2 3 164
7 2 0 3 4 3 0 189
7 2 0 3 4 3 1 180
7 2 0 3 4 3 2 172
7 2 0 3 4 3 3 164
7 2 0 3 4 4 0 172
7 2 0 3 4 4 1 164
7 2 0 3 4 4 2 156
7 2 0 3 4 4 3 148
7 2 0 3 4 5 0 172
7 2 0 3 4 5 1 164
7 2 0 3 4 5 2 156
7 2 0 3 4 5 3 148
7 2 0 3 4 6 0 156
7 2 0 3 4 6 1 148
7 2 0 3 4 6 2 140
7 2 0 3 4 6 3 132
7 2 0 3 5 0 0 196
7 2 0 3 5 0 1 189
7 2 0 3 5 0 2 180
7 2 0 3 5 0 3 172
7 2 0 3 5 1 0 196
7 2 0 3 5 1 1 189
7 2 0 3 5 1 2 180
7 2 0 3 5 1 3 172
7 2 0 3 5 2 0 180
7 2 0 3 5 2 1 172
7 2 0 3 5 2 2 164
7 2 0 3 5 2 3 156
7 2 0 3 5 3 0 180
7 2 0 3 5 3 1 172
7 2 0 3 5 3 2 164
7 2 0 3 5 3 3 156
7 2 0 3 5 4 0 164
7 2 0 3 5 4 1 156
7 2 0 3 5 4 2 148
7 2 0 3 5 4 3 140
7 2 0 3 5 5 0 164
7 2 0 3 5 5 1 156
7 2 0 3 5 5 2 148
7 2 0 3 5 5 3 140
7 2 0 3 5 6 0 148
7 2 0 3 5 6 1 140
7 2 0 3 5 6 2 132
7 2 0 3 5 6 3 124
7 2 0 4 0 0 0 227
7 2 0 4 0 0 1 216
7 2 0 4 0 0 2 205
7 2 0 4 0 0 3 194
7 2 0 4 0 1 0 227
7 2 0 4 0 1 1 216
7 2 0 4 0 1 2 205
7 2 0 4 0 1 3 194
7 2 0 4 0 2 0 209
7 2 0 4 0 2 1 198
7 2 0 4 0 2 2 187
7 2 0 4 0 2 3 176
7 2 0 4 0 3 0 209
7 2 0 4 0 3 1 198
7 2 0 4 0 3 2 187
7 2 0 4 0 3 3 176
7 2 0 4 0 4 0 191
7 2 0 4 0 4 1 180
7 2 0 4 0 4 2 169
7 2 0 4 0 4 3 159
7 2 0 4 0 5 0 191
7 2 0 4 0 5 1 180
7 2 0 4 0 5 2 169
7 2 0 4 0 5 3 159
7 2 0 4 0 6 0 173
7 2 0 4 0 6 1 162
7 2 0 4 0 6 2 152
7 2 0 4 0 6 3 143
7 2 0 4 1 0 0 216
7 2 0 4 1 0 1 205
7 2 0 4 1 0 2 194
7 2 0 4 1 0 3 183
7 2 0 4 1 1 0 216
7 2 0 4 1 1 1 205
7 2 0 4 1 1 2 194
7 2 0 4 1 1 3 183
7 2 0 4 1 2 0 198
7 2 0 4 1 2 1 187
7 2 0 4 1 2 2 176
7 2 0 4 1 2 3 167
7 2 0 4 1 3 0 198
7 2 0 4 1 3 1 187
7 2 0 4 1 3 2 176
7 2 0 4 1 3 3 167
7 2 0 4 1 4 0 180
7 2 0 4 1 4 1 169
7 2 0 4 1 4 2 159
7 2 0 4 1 4 3 151
7 2 0 4 1 5 0 180
7 2 0 4 1 5 1 169
7 2 0 4 1 5 2 159
7 2 0 4 1 5 3 151
7 2 0 4 1 6 0 162
7 2 0 4 1 6 1 152
7 2 0 4 1 6 2 143
7 2 0 4 1 6 3 135
7 2 0 4 2 0 0 205
7 2 0 4 2 0 1 194
7 2 0 4 2 0 2 183
7 2 0 4 2 0 3 176
7 2 0 4 2 1 0 205
7 2 0 4 2 1 1 194
7 2 0 4 2 1 2 183
7 2 0 4 2 1 3 176
7 2 0 4 2 2 0 187
7 2 0 4 2 2 1 176
7 2 0 4 2 2 2 167
7 2 0 4 2 2 3 159
7 2 0 4 2 3 0 187
7 2 0 4 2 3 1 176
7 2 0 4 2 3 2 167
7 2 0 4 2 3 3 159
7 2 0 4 2 4 0 169
7 2 0 4 2 4 1 159
7 2 0 4 2 4 2 151
7 2 0 4 2 4 3 143
7 2 0 4 2 5 0 169
7 2 0 4 2 5 1 159
7 2 0 4 2 5 2 151
7 2 0 4 2 5 3 143
7 2 0 4 2 6 0 152
7 2 0 4 2 6 1 143
7 2 0 4 2 6 2 135
7 2 0 4 2 6 3 127
7 2 0 4 3 0 0 194
7 2 0 4 3 0 1 183
7 2 0 4 3 0 2 176
7 2 0 4 3 0 3 167
7 2 0 4 3 1 0 194
7 2 0 4 3 1 1 183
7 2 0 4 3 1 2 176
7 2 0 4 3 1 3 167
7 2 0 4 3 2 0 176
7 2 0 4 3 2 1 167
7 2 0 4 3 2 2 159
7 2 0 4 3 2 3 151
7 2 0 4 3 3 0 176
7 2 0 4 3 3 1 167
7 2 0 4 3 3 2 159
7 2 0 4 3 3 3 151
7 2 0 4 3 4 0 159
7 2 0 4 3 4 1 151
7 2 0 4 3 4 2 143
7 2 0 4 3 4 3 135
7 2 0 4 3 5 0 159
7 2 0 4 3 5 1 151
7 2 0 4 3 5 2 143
7 2 0 4 3 5 3 135
7 2 0 4 3 6 0 143
7 2 0 4 3 6 1 135
7 2 0 4 3 6 2 127
7 2 0 4 3 6 3 119
7 2 0 4 4 0 0 183
7 2 0 4 4 0 1 176
7 2 0 4 4 0 2 167
7 2 0 4 4 0 3 159
7 2 0 4 4 1 0 183
7 2 0 4 4 1 1 176
7 2 0 4 4 1 2 167
7 2 0 4 4 1 3 159
7 2 0 4 4 2 0 167
7 2 0 4 4 2 1 159
7 2 0 4 4 2 2 151
7 2 0 4 4 2 3 143
7 2 0 4 4 3 0 167
7 2 0 4 4 3 1 159
7 2 0 4 4 3 2 151
7 2 0 4 4 3 3 143
7 2 0 4 4 4 0 151
7 2 0 4 4 4 1 143
7 2 0 4 4 4 2 135
7 2 0 4 4 4 3 127
7 2 0 4 4 5 0 151
7 2 0 4 4 5 1 143
